content_key,content_item_version_id,attainment_ratio,ratio_status,ratio_basis,contributing_verbs,committed_difficulty,ratio_cutpoint_band,cutpoint_vs_committed
APBIO-FRQ-S-063,8a8be53a-d01c-4b01-9639-5d1e2e6ccdd0,0.581269,computed,mixed,"[{""ratio"": 0.524833, ""ratio_source"": ""tier_fallback"", ""source_verbs"": [{""ratio"": 0.515333, ""verb"": ""describe""}, {""ratio"": 0.723333, ""verb"": ""construct""}, {""ratio"": 0.409333, ""verb"": ""determine""}, {""ratio"": 0.243, ""verb"": ""represent""}, {""ratio"": 0.559, ""verb"": ""explain""}, {""ratio"": 0.699, ""verb"": ""write""}], ""verb"": ""apply""}, {""ratio"": 0.637706, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""C3"", ""normalization"": ""none"", ""normalized_ratio"": 0.49, ""question"": ""1"", ""raw_ratio"": 0.49, ""subject"": ""AP Biology""}, {""label"": ""AB2 P1"", ""normalization"": ""0.75-0.439+0.549"", ""normalized_ratio"": 0.8600000000000001, ""question"": ""AB2"", ""raw_ratio"": 0.75, ""subject"": ""AP Calculus AB""}, {""label"": ""AB2 P2"", ""normalization"": ""0.66-0.439+0.549"", ""normalized_ratio"": 0.77, ""question"": ""AB2"", ""raw_ratio"": 0.66, ""subject"": ""AP Calculus AB""}, {""label"": ""AB3 P9"", ""normalization"": ""0.54-0.439+0.549"", ""normalized_ratio"": 0.6500000000000001, ""question"": ""AB3/BC3"", ""raw_ratio"": 0.54, ""subject"": ""AP Calculus AB""}, {""label"": ""BC1 P3"", ""normalization"": ""0.77-0.546+0.549"", ""normalized_ratio"": 0.773, ""question"": ""AB1/BC1"", ""raw_ratio"": 0.77, ""subject"": ""AP Calculus BC""}, {""label"": ""BC2 P9"", ""normalization"": ""0.21-0.546+0.549"", ""normalized_ratio"": 0.21299999999999997, ""question"": ""BC2"", ""raw_ratio"": 0.21, ""subject"": ""AP Calculus BC""}, {""label"": ""BC5 P3"", ""normalization"": ""0.63-0.546+0.549"", ""normalized_ratio"": 0.633, ""question"": ""BC5"", ""raw_ratio"": 0.63, ""subject"": ""AP Calculus BC""}, {""label"": ""05"", ""normalization"": ""0.66-0.440+0.549"", ""normalized_ratio"": 0.7690000000000001, ""question"": ""1"", ""raw_ratio"": 0.66, ""subject"": ""AP Chemistry""}, {""label"": ""06"", ""normalization"": ""0.46-0.440+0.549"", ""normalized_ratio"": 0.5690000000000001, ""question"": ""1"", ""raw_ratio"": 0.46, ""subject"": ""AP Chemistry""}, {""label"": ""08"", ""normalization"": ""0.42-0.440+0.549"", ""normalized_ratio"": 0.529, ""question"": ""1"", ""raw_ratio"": 0.42, ""subject"": ""AP Chemistry""}, {""label"": ""01"", ""normalization"": ""0.84-0.440+0.549"", ""normalized_ratio"": 0.9490000000000001, ""question"": ""2"", ""raw_ratio"": 0.84, ""subject"": ""AP Chemistry""}, {""label"": ""08"", ""normalization"": ""0.64-0.440+0.549"", ""normalized_ratio"": 0.7490000000000001, ""question"": ""2"", ""raw_ratio"": 0.64, ""subject"": ""AP Chemistry""}, {""label"": ""08"", ""normalization"": ""0.52-0.440+0.549"", ""normalized_ratio"": 0.629, ""question"": ""3"", ""raw_ratio"": 0.52, ""subject"": ""AP Chemistry""}, {""label"": ""04"", ""normalization"": ""0.54-0.440+0.549"", ""normalized_ratio"": 0.649, ""question"": ""4"", ""raw_ratio"": 0.54, ""subject"": ""AP Chemistry""}, {""label"": ""02"", ""normalization"": ""0.41-0.440+0.549"", ""normalized_ratio"": 0.519, ""question"": ""7"", ""raw_ratio"": 0.41, ""subject"": ""AP Chemistry""}, {""label"": ""03"", ""normalization"": ""0.48-0.440+0.549"", ""normalized_ratio"": 0.589, ""question"": ""7"", ""raw_ratio"": 0.48, ""subject"": ""AP Chemistry""}, {""label"": ""D2"", ""normalization"": ""0.5-0.548+0.549"", ""normalized_ratio"": 0.501, ""question"": ""3"", ""raw_ratio"": 0.5, ""subject"": ""AP Physics C: Mech""}], ""verb"": ""calculate""}]",Easy,Medium,different
APBIO-FRQ-S-064,d55c0321-3098-44d2-9823-f40926eaacf4,0.660286,computed,all_exact,"[{""ratio"": 0.660286, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""C1"", ""normalization"": ""none"", ""normalized_ratio"": 0.76, ""question"": ""1"", ""raw_ratio"": 0.76, ""subject"": ""AP Biology""}, {""label"": ""C2"", ""normalization"": ""none"", ""normalized_ratio"": 0.89, ""question"": ""1"", ""raw_ratio"": 0.89, ""subject"": ""AP Biology""}, {""label"": ""AB4 P3"", ""normalization"": ""0.27-0.439+0.549"", ""normalized_ratio"": 0.38000000000000006, ""question"": ""AB4/BC4"", ""raw_ratio"": 0.27, ""subject"": ""AP Calculus AB""}, {""label"": ""BC4 P3"", ""normalization"": ""0.38-0.546+0.549"", ""normalized_ratio"": 0.383, ""question"": ""AB4/BC4"", ""raw_ratio"": 0.38, ""subject"": ""AP Calculus BC""}, {""label"": ""01"", ""normalization"": ""0.56-0.440+0.549"", ""normalized_ratio"": 0.669, ""question"": ""4"", ""raw_ratio"": 0.56, ""subject"": ""AP Chemistry""}, {""label"": ""01"", ""normalization"": ""0.61-0.440+0.549"", ""normalized_ratio"": 0.7190000000000001, ""question"": ""7"", ""raw_ratio"": 0.61, ""subject"": ""AP Chemistry""}, {""label"": ""A2"", ""normalization"": ""0.72-0.448+0.549"", ""normalized_ratio"": 0.821, ""question"": ""1"", ""raw_ratio"": 0.72, ""subject"": ""AP Precalculus""}], ""verb"": ""identify""}]",Easy,Medium,different
APBIO-FRQ-S-066,088e2b89-72e9-43b4-8a53-ff145f5271dd,0.611111,computed,all_exact,"[{""ratio"": 0.515333, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""A1"", ""normalization"": ""none"", ""normalized_ratio"": 0.64, ""question"": ""1"", ""raw_ratio"": 0.64, ""subject"": ""AP Biology""}, {""label"": ""A1"", ""normalization"": ""none"", ""normalized_ratio"": 0.5, ""question"": ""2"", ""raw_ratio"": 0.5, ""subject"": ""AP Biology""}, {""label"": ""A1"", ""normalization"": ""0.46-0.603+0.549"", ""normalized_ratio"": 0.4060000000000001, ""question"": ""3"", ""raw_ratio"": 0.46, ""subject"": ""AP Physics C: E&M""}], ""verb"": ""describe""}, {""ratio"": 0.559, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""03"", ""normalization"": ""0.65-0.440+0.549"", ""normalized_ratio"": 0.7590000000000001, ""question"": ""1"", ""raw_ratio"": 0.65, ""subject"": ""AP Chemistry""}, {""label"": ""02"", ""normalization"": ""0.25-0.440+0.549"", ""normalized_ratio"": 0.35900000000000004, ""question"": ""3"", ""raw_ratio"": 0.25, ""subject"": ""AP Chemistry""}], ""verb"": ""explain""}, {""ratio"": 0.759, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""01"", ""normalization"": ""0.65-0.440+0.549"", ""normalized_ratio"": 0.7590000000000001, ""question"": ""5"", ""raw_ratio"": 0.65, ""subject"": ""AP Chemistry""}], ""verb"": ""predict""}]",Medium,Medium,same
APBIO-FRQ-S-068,3527c697-e98a-422e-aaab-3912523be39b,0.660286,computed,all_tier_fallback,"[{""ratio"": 0.660286, ""ratio_source"": ""tier_fallback"", ""source_verbs"": [{""ratio"": 0.660286, ""verb"": ""identify""}], ""verb"": ""classify""}, {""ratio"": 0.660286, ""ratio_source"": ""tier_fallback"", ""source_verbs"": [{""ratio"": 0.660286, ""verb"": ""identify""}], ""verb"": ""name""}]",Easy,Medium,different
APBIO-FRQ-S-070,172c7a1f-1fe3-49b4-a9c4-0712b351eb65,,unavailable,,[],Easy,,unavailable_no_resolved_verb
APBIO-FRQ-S-071,cf0a90f8-1d7a-4135-b096-20daa8806e54,,unavailable,,[],Easy,,unavailable_no_resolved_verb
APBIO-FRQ-S-073,2390157a-8afe-4fc8-bb77-903f9f7d03a1,0.537167,computed,all_exact,"[{""ratio"": 0.515333, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""A1"", ""normalization"": ""none"", ""normalized_ratio"": 0.64, ""question"": ""1"", ""raw_ratio"": 0.64, ""subject"": ""AP Biology""}, {""label"": ""A1"", ""normalization"": ""none"", ""normalized_ratio"": 0.5, ""question"": ""2"", ""raw_ratio"": 0.5, ""subject"": ""AP Biology""}, {""label"": ""A1"", ""normalization"": ""0.46-0.603+0.549"", ""normalized_ratio"": 0.4060000000000001, ""question"": ""3"", ""raw_ratio"": 0.46, ""subject"": ""AP Physics C: E&M""}], ""verb"": ""describe""}, {""ratio"": 0.559, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""03"", ""normalization"": ""0.65-0.440+0.549"", ""normalized_ratio"": 0.7590000000000001, ""question"": ""1"", ""raw_ratio"": 0.65, ""subject"": ""AP Chemistry""}, {""label"": ""02"", ""normalization"": ""0.25-0.440+0.549"", ""normalized_ratio"": 0.35900000000000004, ""question"": ""3"", ""raw_ratio"": 0.25, ""subject"": ""AP Chemistry""}], ""verb"": ""explain""}]",Medium,Medium,same
APBIO-FRQ-S-074,0ac026bd-7daa-421e-a4f3-d2f4ba5dd9f6,0.559000,computed,all_exact,"[{""ratio"": 0.559, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""03"", ""normalization"": ""0.65-0.440+0.549"", ""normalized_ratio"": 0.7590000000000001, ""question"": ""1"", ""raw_ratio"": 0.65, ""subject"": ""AP Chemistry""}, {""label"": ""02"", ""normalization"": ""0.25-0.440+0.549"", ""normalized_ratio"": 0.35900000000000004, ""question"": ""3"", ""raw_ratio"": 0.25, ""subject"": ""AP Chemistry""}], ""verb"": ""explain""}]",Medium,Medium,same
APBIO-FRQ-S-076,2792c2f8-dc64-4dac-8ae1-75bfb930c6b5,0.537167,computed,all_exact,"[{""ratio"": 0.515333, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""A1"", ""normalization"": ""none"", ""normalized_ratio"": 0.64, ""question"": ""1"", ""raw_ratio"": 0.64, ""subject"": ""AP Biology""}, {""label"": ""A1"", ""normalization"": ""none"", ""normalized_ratio"": 0.5, ""question"": ""2"", ""raw_ratio"": 0.5, ""subject"": ""AP Biology""}, {""label"": ""A1"", ""normalization"": ""0.46-0.603+0.549"", ""normalized_ratio"": 0.4060000000000001, ""question"": ""3"", ""raw_ratio"": 0.46, ""subject"": ""AP Physics C: E&M""}], ""verb"": ""describe""}, {""ratio"": 0.559, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""03"", ""normalization"": ""0.65-0.440+0.549"", ""normalized_ratio"": 0.7590000000000001, ""question"": ""1"", ""raw_ratio"": 0.65, ""subject"": ""AP Chemistry""}, {""label"": ""02"", ""normalization"": ""0.25-0.440+0.549"", ""normalized_ratio"": 0.35900000000000004, ""question"": ""3"", ""raw_ratio"": 0.25, ""subject"": ""AP Chemistry""}], ""verb"": ""explain""}]",Medium,Medium,same
APBIO-FRQ-S-080,b7f6c54c-b1a8-445d-8ee5-bf2dd816f579,0.559000,computed,all_exact,"[{""ratio"": 0.559, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""03"", ""normalization"": ""0.65-0.440+0.549"", ""normalized_ratio"": 0.7590000000000001, ""question"": ""1"", ""raw_ratio"": 0.65, ""subject"": ""AP Chemistry""}, {""label"": ""02"", ""normalization"": ""0.25-0.440+0.549"", ""normalized_ratio"": 0.35900000000000004, ""question"": ""3"", ""raw_ratio"": 0.25, ""subject"": ""AP Chemistry""}], ""verb"": ""explain""}]",Easy,Medium,different
APBIO-FRQ-S-081,383b750d-2749-4c23-aea1-5cc4cc228d48,,unavailable,,[],Easy,,unavailable_no_resolved_verb
APBIO-FRQ-S-084,08a2b95a-4f3f-4a4f-bc4c-6b1e41105f6b,0.559000,computed,all_exact,"[{""ratio"": 0.559, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""03"", ""normalization"": ""0.65-0.440+0.549"", ""normalized_ratio"": 0.7590000000000001, ""question"": ""1"", ""raw_ratio"": 0.65, ""subject"": ""AP Chemistry""}, {""label"": ""02"", ""normalization"": ""0.25-0.440+0.549"", ""normalized_ratio"": 0.35900000000000004, ""question"": ""3"", ""raw_ratio"": 0.25, ""subject"": ""AP Chemistry""}], ""verb"": ""explain""}]",Easy,Medium,different
APBIO-FRQ-S-085,0248f6e3-3237-453a-8037-3a7ed19e507b,0.659000,computed,all_exact,"[{""ratio"": 0.559, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""03"", ""normalization"": ""0.65-0.440+0.549"", ""normalized_ratio"": 0.7590000000000001, ""question"": ""1"", ""raw_ratio"": 0.65, ""subject"": ""AP Chemistry""}, {""label"": ""02"", ""normalization"": ""0.25-0.440+0.549"", ""normalized_ratio"": 0.35900000000000004, ""question"": ""3"", ""raw_ratio"": 0.25, ""subject"": ""AP Chemistry""}], ""verb"": ""explain""}, {""ratio"": 0.759, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""01"", ""normalization"": ""0.65-0.440+0.549"", ""normalized_ratio"": 0.7590000000000001, ""question"": ""5"", ""raw_ratio"": 0.65, ""subject"": ""AP Chemistry""}], ""verb"": ""predict""}]",Hard,Medium,different
APBIO-FRQ-S-086,f5248787-f7d3-4838-901e-fb19df12242e,,unavailable,,[],Easy,,unavailable_no_resolved_verb
APBIO-FRQ-S-087,818b0a35-668d-4087-bd06-1d7265089367,,unavailable,,[],Easy,,unavailable_no_resolved_verb
APBIO-FRQ-S-089,b044a041-5c3b-44c6-8f35-c76ac24a3744,,unavailable,,[],Easy,,unavailable_no_resolved_verb
APBIO-FRQ-S-090,b3a9caa2-b109-4d26-8227-edc2740461c4,,unavailable,,[],Easy,,unavailable_no_resolved_verb
APBIO-FRQ-S-094,db5db9c9-1899-4864-b13d-dadb9a6d5b6b,0.559000,computed,all_exact,"[{""ratio"": 0.559, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""03"", ""normalization"": ""0.65-0.440+0.549"", ""normalized_ratio"": 0.7590000000000001, ""question"": ""1"", ""raw_ratio"": 0.65, ""subject"": ""AP Chemistry""}, {""label"": ""02"", ""normalization"": ""0.25-0.440+0.549"", ""normalized_ratio"": 0.35900000000000004, ""question"": ""3"", ""raw_ratio"": 0.25, ""subject"": ""AP Chemistry""}], ""verb"": ""explain""}]",Medium,Medium,same
APBIO-FRQ-S-095,a965c3d0-259e-4f5e-9c5e-c999ec6e3ae5,0.559000,computed,all_exact,"[{""ratio"": 0.559, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""03"", ""normalization"": ""0.65-0.440+0.549"", ""normalized_ratio"": 0.7590000000000001, ""question"": ""1"", ""raw_ratio"": 0.65, ""subject"": ""AP Chemistry""}, {""label"": ""02"", ""normalization"": ""0.25-0.440+0.549"", ""normalized_ratio"": 0.35900000000000004, ""question"": ""3"", ""raw_ratio"": 0.25, ""subject"": ""AP Chemistry""}], ""verb"": ""explain""}]",Easy,Medium,different
APBIO-FRQ-S-097,018d63b6-8961-440b-a52f-f95e8d4d487b,,unavailable,,[],Easy,,unavailable_no_resolved_verb
APBIO-FRQ-S-099,f1a8fb93-bc97-4d53-b9c2-1974bc281fd7,0.609643,computed,mixed,"[{""ratio"": 0.660286, ""ratio_source"": ""tier_fallback"", ""source_verbs"": [{""ratio"": 0.660286, ""verb"": ""identify""}], ""verb"": ""classify""}, {""ratio"": 0.559, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""03"", ""normalization"": ""0.65-0.440+0.549"", ""normalized_ratio"": 0.7590000000000001, ""question"": ""1"", ""raw_ratio"": 0.65, ""subject"": ""AP Chemistry""}, {""label"": ""02"", ""normalization"": ""0.25-0.440+0.549"", ""normalized_ratio"": 0.35900000000000004, ""question"": ""3"", ""raw_ratio"": 0.25, ""subject"": ""AP Chemistry""}], ""verb"": ""explain""}]",Medium,Medium,same
APBIO-FRQ-S-101,406df04d-6c14-4ca2-9444-9f18cd2a5ed8,0.641166,computed,all_exact,"[{""ratio"": 0.723333, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""B1"", ""normalization"": ""none"", ""normalized_ratio"": 0.88, ""question"": ""2"", ""raw_ratio"": 0.88, ""subject"": ""AP Biology""}, {""label"": ""B2"", ""normalization"": ""none"", ""normalized_ratio"": 0.66, ""question"": ""2"", ""raw_ratio"": 0.66, ""subject"": ""AP Biology""}, {""label"": ""B3"", ""normalization"": ""none"", ""normalized_ratio"": 0.63, ""question"": ""2"", ""raw_ratio"": 0.63, ""subject"": ""AP Biology""}], ""verb"": ""construct""}, {""ratio"": 0.559, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""03"", ""normalization"": ""0.65-0.440+0.549"", ""normalized_ratio"": 0.7590000000000001, ""question"": ""1"", ""raw_ratio"": 0.65, ""subject"": ""AP Chemistry""}, {""label"": ""02"", ""normalization"": ""0.25-0.440+0.549"", ""normalized_ratio"": 0.35900000000000004, ""question"": ""3"", ""raw_ratio"": 0.25, ""subject"": ""AP Chemistry""}], ""verb"": ""explain""}]",Medium,Medium,same
APBIO-FRQ-S-102,4a5c171e-86c2-4581-96a4-d491b510fb59,0.570680,computed,all_exact,"[{""ratio"": 0.637706, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""C3"", ""normalization"": ""none"", ""normalized_ratio"": 0.49, ""question"": ""1"", ""raw_ratio"": 0.49, ""subject"": ""AP Biology""}, {""label"": ""AB2 P1"", ""normalization"": ""0.75-0.439+0.549"", ""normalized_ratio"": 0.8600000000000001, ""question"": ""AB2"", ""raw_ratio"": 0.75, ""subject"": ""AP Calculus AB""}, {""label"": ""AB2 P2"", ""normalization"": ""0.66-0.439+0.549"", ""normalized_ratio"": 0.77, ""question"": ""AB2"", ""raw_ratio"": 0.66, ""subject"": ""AP Calculus AB""}, {""label"": ""AB3 P9"", ""normalization"": ""0.54-0.439+0.549"", ""normalized_ratio"": 0.6500000000000001, ""question"": ""AB3/BC3"", ""raw_ratio"": 0.54, ""subject"": ""AP Calculus AB""}, {""label"": ""BC1 P3"", ""normalization"": ""0.77-0.546+0.549"", ""normalized_ratio"": 0.773, ""question"": ""AB1/BC1"", ""raw_ratio"": 0.77, ""subject"": ""AP Calculus BC""}, {""label"": ""BC2 P9"", ""normalization"": ""0.21-0.546+0.549"", ""normalized_ratio"": 0.21299999999999997, ""question"": ""BC2"", ""raw_ratio"": 0.21, ""subject"": ""AP Calculus BC""}, {""label"": ""BC5 P3"", ""normalization"": ""0.63-0.546+0.549"", ""normalized_ratio"": 0.633, ""question"": ""BC5"", ""raw_ratio"": 0.63, ""subject"": ""AP Calculus BC""}, {""label"": ""05"", ""normalization"": ""0.66-0.440+0.549"", ""normalized_ratio"": 0.7690000000000001, ""question"": ""1"", ""raw_ratio"": 0.66, ""subject"": ""AP Chemistry""}, {""label"": ""06"", ""normalization"": ""0.46-0.440+0.549"", ""normalized_ratio"": 0.5690000000000001, ""question"": ""1"", ""raw_ratio"": 0.46, ""subject"": ""AP Chemistry""}, {""label"": ""08"", ""normalization"": ""0.42-0.440+0.549"", ""normalized_ratio"": 0.529, ""question"": ""1"", ""raw_ratio"": 0.42, ""subject"": ""AP Chemistry""}, {""label"": ""01"", ""normalization"": ""0.84-0.440+0.549"", ""normalized_ratio"": 0.9490000000000001, ""question"": ""2"", ""raw_ratio"": 0.84, ""subject"": ""AP Chemistry""}, {""label"": ""08"", ""normalization"": ""0.64-0.440+0.549"", ""normalized_ratio"": 0.7490000000000001, ""question"": ""2"", ""raw_ratio"": 0.64, ""subject"": ""AP Chemistry""}, {""label"": ""08"", ""normalization"": ""0.52-0.440+0.549"", ""normalized_ratio"": 0.629, ""question"": ""3"", ""raw_ratio"": 0.52, ""subject"": ""AP Chemistry""}, {""label"": ""04"", ""normalization"": ""0.54-0.440+0.549"", ""normalized_ratio"": 0.649, ""question"": ""4"", ""raw_ratio"": 0.54, ""subject"": ""AP Chemistry""}, {""label"": ""02"", ""normalization"": ""0.41-0.440+0.549"", ""normalized_ratio"": 0.519, ""question"": ""7"", ""raw_ratio"": 0.41, ""subject"": ""AP Chemistry""}, {""label"": ""03"", ""normalization"": ""0.48-0.440+0.549"", ""normalized_ratio"": 0.589, ""question"": ""7"", ""raw_ratio"": 0.48, ""subject"": ""AP Chemistry""}, {""label"": ""D2"", ""normalization"": ""0.5-0.548+0.549"", ""normalized_ratio"": 0.501, ""question"": ""3"", ""raw_ratio"": 0.5, ""subject"": ""AP Physics C: Mech""}], ""verb"": ""calculate""}, {""ratio"": 0.515333, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""A1"", ""normalization"": ""none"", ""normalized_ratio"": 0.64, ""question"": ""1"", ""raw_ratio"": 0.64, ""subject"": ""AP Biology""}, {""label"": ""A1"", ""normalization"": ""none"", ""normalized_ratio"": 0.5, ""question"": ""2"", ""raw_ratio"": 0.5, ""subject"": ""AP Biology""}, {""label"": ""A1"", ""normalization"": ""0.46-0.603+0.549"", ""normalized_ratio"": 0.4060000000000001, ""question"": ""3"", ""raw_ratio"": 0.46, ""subject"": ""AP Physics C: E&M""}], ""verb"": ""describe""}, {""ratio"": 0.559, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""03"", ""normalization"": ""0.65-0.440+0.549"", ""normalized_ratio"": 0.7590000000000001, ""question"": ""1"", ""raw_ratio"": 0.65, ""subject"": ""AP Chemistry""}, {""label"": ""02"", ""normalization"": ""0.25-0.440+0.549"", ""normalized_ratio"": 0.35900000000000004, ""question"": ""3"", ""raw_ratio"": 0.25, ""subject"": ""AP Chemistry""}], ""verb"": ""explain""}]",Medium,Medium,same
APBIO-FRQ-S-103,acef35fc-9531-45b7-95ae-3139b531baa7,0.537167,computed,all_exact,"[{""ratio"": 0.515333, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""A1"", ""normalization"": ""none"", ""normalized_ratio"": 0.64, ""question"": ""1"", ""raw_ratio"": 0.64, ""subject"": ""AP Biology""}, {""label"": ""A1"", ""normalization"": ""none"", ""normalized_ratio"": 0.5, ""question"": ""2"", ""raw_ratio"": 0.5, ""subject"": ""AP Biology""}, {""label"": ""A1"", ""normalization"": ""0.46-0.603+0.549"", ""normalized_ratio"": 0.4060000000000001, ""question"": ""3"", ""raw_ratio"": 0.46, ""subject"": ""AP Physics C: E&M""}], ""verb"": ""describe""}, {""ratio"": 0.559, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""03"", ""normalization"": ""0.65-0.440+0.549"", ""normalized_ratio"": 0.7590000000000001, ""question"": ""1"", ""raw_ratio"": 0.65, ""subject"": ""AP Chemistry""}, {""label"": ""02"", ""normalization"": ""0.25-0.440+0.549"", ""normalized_ratio"": 0.35900000000000004, ""question"": ""3"", ""raw_ratio"": 0.25, ""subject"": ""AP Chemistry""}], ""verb"": ""explain""}]",Medium,Medium,same
APBIO-HDG-2026-GRAPH-002,1c29347d-0f41-4f09-96a7-6f863be82eaf,,unavailable,,[],Medium,,unavailable_no_resolved_verb
APBIO-HDG-2026-GRAPH-003,6ac7429d-1bb4-4be3-9cc4-6059fbdcfbc7,0.660286,computed,all_exact,"[{""ratio"": 0.660286, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""C1"", ""normalization"": ""none"", ""normalized_ratio"": 0.76, ""question"": ""1"", ""raw_ratio"": 0.76, ""subject"": ""AP Biology""}, {""label"": ""C2"", ""normalization"": ""none"", ""normalized_ratio"": 0.89, ""question"": ""1"", ""raw_ratio"": 0.89, ""subject"": ""AP Biology""}, {""label"": ""AB4 P3"", ""normalization"": ""0.27-0.439+0.549"", ""normalized_ratio"": 0.38000000000000006, ""question"": ""AB4/BC4"", ""raw_ratio"": 0.27, ""subject"": ""AP Calculus AB""}, {""label"": ""BC4 P3"", ""normalization"": ""0.38-0.546+0.549"", ""normalized_ratio"": 0.383, ""question"": ""AB4/BC4"", ""raw_ratio"": 0.38, ""subject"": ""AP Calculus BC""}, {""label"": ""01"", ""normalization"": ""0.56-0.440+0.549"", ""normalized_ratio"": 0.669, ""question"": ""4"", ""raw_ratio"": 0.56, ""subject"": ""AP Chemistry""}, {""label"": ""01"", ""normalization"": ""0.61-0.440+0.549"", ""normalized_ratio"": 0.7190000000000001, ""question"": ""7"", ""raw_ratio"": 0.61, ""subject"": ""AP Chemistry""}, {""label"": ""A2"", ""normalization"": ""0.72-0.448+0.549"", ""normalized_ratio"": 0.821, ""question"": ""1"", ""raw_ratio"": 0.72, ""subject"": ""AP Precalculus""}], ""verb"": ""identify""}]",Easy,Medium,different
APBIO-HDG-2026-GRAPH-008,5725097a-a077-4f98-98da-12a527455879,0.515333,computed,all_exact,"[{""ratio"": 0.515333, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""A1"", ""normalization"": ""none"", ""normalized_ratio"": 0.64, ""question"": ""1"", ""raw_ratio"": 0.64, ""subject"": ""AP Biology""}, {""label"": ""A1"", ""normalization"": ""none"", ""normalized_ratio"": 0.5, ""question"": ""2"", ""raw_ratio"": 0.5, ""subject"": ""AP Biology""}, {""label"": ""A1"", ""normalization"": ""0.46-0.603+0.549"", ""normalized_ratio"": 0.4060000000000001, ""question"": ""3"", ""raw_ratio"": 0.46, ""subject"": ""AP Physics C: E&M""}], ""verb"": ""describe""}]",Medium,Medium,same
APBIO-HDG-2026-GRAPH-010,dc837bba-58ad-4734-8539-47813be6e2c3,0.578206,computed,mixed,"[{""ratio"": 0.515333, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""A1"", ""normalization"": ""none"", ""normalized_ratio"": 0.64, ""question"": ""1"", ""raw_ratio"": 0.64, ""subject"": ""AP Biology""}, {""label"": ""A1"", ""normalization"": ""none"", ""normalized_ratio"": 0.5, ""question"": ""2"", ""raw_ratio"": 0.5, ""subject"": ""AP Biology""}, {""label"": ""A1"", ""normalization"": ""0.46-0.603+0.549"", ""normalized_ratio"": 0.4060000000000001, ""question"": ""3"", ""raw_ratio"": 0.46, ""subject"": ""AP Physics C: E&M""}], ""verb"": ""describe""}, {""ratio"": 0.559, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""03"", ""normalization"": ""0.65-0.440+0.549"", ""normalized_ratio"": 0.7590000000000001, ""question"": ""1"", ""raw_ratio"": 0.65, ""subject"": ""AP Chemistry""}, {""label"": ""02"", ""normalization"": ""0.25-0.440+0.549"", ""normalized_ratio"": 0.35900000000000004, ""question"": ""3"", ""raw_ratio"": 0.25, ""subject"": ""AP Chemistry""}], ""verb"": ""explain""}, {""ratio"": 0.660286, ""ratio_source"": ""tier_fallback"", ""source_verbs"": [{""ratio"": 0.660286, ""verb"": ""identify""}], ""verb"": ""label""}]",Medium,Medium,same
APBIO-MCQ-005,9f427271-87f3-4047-9633-063dd9c46ed5,0.559000,computed,all_exact,"[{""ratio"": 0.559, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""03"", ""normalization"": ""0.65-0.440+0.549"", ""normalized_ratio"": 0.7590000000000001, ""question"": ""1"", ""raw_ratio"": 0.65, ""subject"": ""AP Chemistry""}, {""label"": ""02"", ""normalization"": ""0.25-0.440+0.549"", ""normalized_ratio"": 0.35900000000000004, ""question"": ""3"", ""raw_ratio"": 0.25, ""subject"": ""AP Chemistry""}], ""verb"": ""explain""}]",Medium,Medium,same
