content_key,subject_key,item_type,existing_prompt_json_topic,parsed_code,code_in_closed_list,existing_coverage_label,unit_signals
apcalcbc-mcq-060,ap-calculus-bc,mcq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-1-limits-and-continuity"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""topic-1.10"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-2"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""}]}"
apcalcbc-mcq-070,ap-calculus-bc,mcq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-1-limits-and-continuity"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""topic-1.15"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-1"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""}]}"
apcalcbc-mcq-080,ap-calculus-bc,mcq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-2-differentiation-definition-and-fundamental-properties"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""topic-2.2"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-2"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""}]}"
apcalcbc-mcq-090,ap-calculus-bc,mcq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-2-differentiation-definition-and-fundamental-properties"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""topic-2.9"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-1"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""}]}"
apcalcbc-mcq-np1-001,ap-calculus-bc,mcq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
apcalcbc-mcq-np1-002,ap-calculus-bc,mcq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
apcalcbc-mcq-np1-003,ap-calculus-bc,mcq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
apcalcbc-mcq-np1-004,ap-calculus-bc,mcq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
apcalcbc-mcq-np1-005,ap-calculus-bc,mcq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
apcalcbc-mcq-np1-006,ap-calculus-bc,mcq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
apcalcbc-mcq-np1-007,ap-calculus-bc,mcq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
apcalcbc-mcq-np1-008,ap-calculus-bc,mcq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
apcalcbc-mcq-np1-009,ap-calculus-bc,mcq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
apcalcbc-mcq-np1-010,ap-calculus-bc,mcq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
