content_key,subject_key,item_type,existing_prompt_json_topic,parsed_code,code_in_closed_list,existing_coverage_label,unit_signals
"apcalcab-mcq-090","ap-calculus-ab","mcq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-1-limits-and-continuity"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""topic-1.8"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-3"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""}]}"
"apcalcab-mcq-np2-001","ap-calculus-ab","mcq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
"apcalcab-mcq-np2-002","ap-calculus-ab","mcq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
"apcalcab-mcq-np2-003","ap-calculus-ab","mcq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
"apcalcab-mcq-np2-004","ap-calculus-ab","mcq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
"apcalcab-mcq-np2-005","ap-calculus-ab","mcq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
"apcalcab-mcq-np2-006","ap-calculus-ab","mcq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
"apcalcab-mcq-np2-007","ap-calculus-ab","mcq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
"apcalcab-mcq-np2-008","ap-calculus-ab","mcq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
"apcalcab-mcq-np2-009","ap-calculus-ab","mcq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
"apcalcab-mcq-np2-010","ap-calculus-ab","mcq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
"apchem-frq-l-002","ap-chemistry","frq","","","false","false","{""modules"":[""unit-2-compound-structure-and-properties"",""practice-2""],""unit"":null,""taxonomy_refs"":null}"
"apchem-frq-l-003","ap-chemistry","frq","","","false","false","{""modules"":[""unit-3-properties-of-substances-and-mixtures"",""practice-3""],""unit"":null,""taxonomy_refs"":null}"
"apchem-frq-l-004","ap-chemistry","frq","","","false","false","{""modules"":[""unit-4-chemical-reactions"",""practice-4""],""unit"":null,""taxonomy_refs"":null}"
"apchem-frq-l-005","ap-chemistry","frq","","","false","false","{""modules"":[""unit-5-kinetics"",""practice-5""],""unit"":null,""taxonomy_refs"":null}"
"apchem-frq-l-006","ap-chemistry","frq","","","false","false","{""modules"":[""unit-6-thermochemistry"",""practice-6""],""unit"":null,""taxonomy_refs"":null}"
"apchem-frq-l-010","ap-chemistry","frq","2.3","2.3","true","false","{""modules"":[""unit-2-compound-structure-and-properties"",""practice-2""],""unit"":null,""taxonomy_refs"":null}"
"apchem-frq-l-011","ap-chemistry","frq","3.4","3.4","true","false","{""modules"":[""unit-3-properties-of-substances-and-mixtures"",""practice-3""],""unit"":null,""taxonomy_refs"":null}"
"apchem-frq-l-012","ap-chemistry","frq","3.6","3.6","true","false","{""modules"":[""unit-3-properties-of-substances-and-mixtures"",""practice-3""],""unit"":null,""taxonomy_refs"":null}"
"apchem-frq-l-013","ap-chemistry","frq","3.9","3.9","true","false","{""modules"":[""unit-3-properties-of-substances-and-mixtures"",""practice-3""],""unit"":null,""taxonomy_refs"":null}"
"apchem-frq-l-014","ap-chemistry","frq","3.10","3.10","true","false","{""modules"":[""unit-3-properties-of-substances-and-mixtures"",""practice-3""],""unit"":null,""taxonomy_refs"":null}"
"apchem-frq-l-016","ap-chemistry","frq","4.5","4.5","true","false","{""modules"":[""unit-4-chemical-reactions"",""practice-4""],""unit"":null,""taxonomy_refs"":null}"
"apchem-frq-l-017","ap-chemistry","frq","4.6","4.6","true","false","{""modules"":[""unit-4-chemical-reactions"",""practice-4""],""unit"":null,""taxonomy_refs"":null}"
"apchem-frq-l-020","ap-chemistry","frq","6.4","6.4","true","false","{""modules"":[""unit-6-thermochemistry"",""practice-6""],""unit"":null,""taxonomy_refs"":null}"
"apchem-frq-l-021","ap-chemistry","frq","6.9","6.9","true","false","{""modules"":[""unit-6-thermochemistry"",""practice-6""],""unit"":null,""taxonomy_refs"":null}"
"apchem-frq-l-022","ap-chemistry","frq","7.7","7.7","true","false","{""modules"":[""unit-7-equilibrium"",""practice-7""],""unit"":null,""taxonomy_refs"":null}"
"apchem-frq-l-023","ap-chemistry","frq","7.4","7.4","true","false","{""modules"":[""unit-7-equilibrium"",""practice-7""],""unit"":null,""taxonomy_refs"":null}"
"apchem-frq-l-024","ap-chemistry","frq","8.3","8.3","true","false","{""modules"":[""unit-8-acids-and-bases"",""practice-8""],""unit"":null,""taxonomy_refs"":null}"
"apchem-frq-l-025","ap-chemistry","frq","8.5","8.5","true","false","{""modules"":[""unit-8-acids-and-bases"",""practice-8""],""unit"":null,""taxonomy_refs"":null}"
"apchem-frq-l-026","ap-chemistry","frq","8.9","8.9","true","false","{""modules"":[""unit-8-acids-and-bases"",""practice-8""],""unit"":null,""taxonomy_refs"":null}"
"apchem-frq-l-027","ap-chemistry","frq","9.3","9.3","true","false","{""modules"":[""unit-9-thermodynamics-and-electrochemistry"",""practice-9""],""unit"":null,""taxonomy_refs"":null}"
"apchem-frq-l-028","ap-chemistry","frq","9.7","9.7","true","false","{""modules"":[""unit-9-thermodynamics-and-electrochemistry"",""practice-9""],""unit"":null,""taxonomy_refs"":null}"
"apchem-sfrq-002","ap-chemistry","frq","","","false","false","{""modules"":[""unit-8-acids-and-bases"",""practice-2""],""unit"":null,""taxonomy_refs"":null}"
"apchem-sfrq-003","ap-chemistry","frq","","","false","false","{""modules"":[""unit-9-thermodynamics-and-electrochemistry"",""practice-3""],""unit"":null,""taxonomy_refs"":null}"
"apchem-sfrq-004","ap-chemistry","frq","","","false","false","{""modules"":[""unit-3-properties-of-substances-and-mixtures"",""practice-4""],""unit"":null,""taxonomy_refs"":null}"
"apchem-sfrq-005","ap-chemistry","frq","","","false","false","{""modules"":[""unit-4-chemical-reactions"",""practice-5""],""unit"":null,""taxonomy_refs"":null}"
"apchem-sfrq-007","ap-chemistry","frq","","","false","false","{""modules"":[""unit-6-thermochemistry"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
"apchem-sfrq-008","ap-chemistry","frq","","","false","false","{""modules"":[""unit-7-equilibrium"",""practice-2""],""unit"":null,""taxonomy_refs"":null}"
"apchem-sfrq-009","ap-chemistry","frq","","","false","false","{""modules"":[""unit-8-acids-and-bases"",""practice-3""],""unit"":null,""taxonomy_refs"":null}"
"apchem-sfrq-010","ap-chemistry","frq","","","false","false","{""modules"":[""unit-9-thermodynamics-and-electrochemistry"",""practice-4""],""unit"":null,""taxonomy_refs"":null}"
"apchem-sfrq-014","ap-chemistry","frq","2.7","2.7","true","false","{""modules"":[""unit-2-compound-structure-and-properties"",""practice-2""],""unit"":null,""taxonomy_refs"":null}"
"apchem-sfrq-015","ap-chemistry","frq","3.4","3.4","true","false","{""modules"":[""unit-3-properties-of-substances-and-mixtures"",""practice-3""],""unit"":null,""taxonomy_refs"":null}"
"apchem-sfrq-016","ap-chemistry","frq","3.1","3.1","true","false","{""modules"":[""unit-3-properties-of-substances-and-mixtures"",""practice-3""],""unit"":null,""taxonomy_refs"":null}"
"apchem-sfrq-018","ap-chemistry","frq","3.1","3.1","true","false","{""modules"":[""unit-3-properties-of-substances-and-mixtures"",""practice-3""],""unit"":null,""taxonomy_refs"":null}"
"apchem-sfrq-019","ap-chemistry","frq","3.7","3.7","true","false","{""modules"":[""unit-3-properties-of-substances-and-mixtures"",""practice-3""],""unit"":null,""taxonomy_refs"":null}"
"apchem-sfrq-021","ap-chemistry","frq","4.2","4.2","true","false","{""modules"":[""unit-4-chemical-reactions"",""practice-4""],""unit"":null,""taxonomy_refs"":null}"
"apchem-sfrq-022","ap-chemistry","frq","4.5","4.5","true","false","{""modules"":[""unit-4-chemical-reactions"",""practice-4""],""unit"":null,""taxonomy_refs"":null}"
"apchem-sfrq-023","ap-chemistry","frq","4.9","4.9","true","false","{""modules"":[""unit-4-chemical-reactions"",""practice-4""],""unit"":null,""taxonomy_refs"":null}"
"apchem-sfrq-024","ap-chemistry","frq","5.5","5.5","true","false","{""modules"":[""unit-5-kinetics"",""practice-5""],""unit"":null,""taxonomy_refs"":null}"
"apchem-sfrq-026","ap-chemistry","frq","6.1","6.1","true","false","{""modules"":[""unit-6-thermochemistry"",""practice-6""],""unit"":null,""taxonomy_refs"":null}"
"apchem-sfrq-027","ap-chemistry","frq","6.6","6.6","true","false","{""modules"":[""unit-6-thermochemistry"",""practice-6""],""unit"":null,""taxonomy_refs"":null}"
"apchem-sfrq-028","ap-chemistry","frq","6.7","6.7","true","false","{""modules"":[""unit-6-thermochemistry"",""practice-6""],""unit"":null,""taxonomy_refs"":null}"
"apchem-sfrq-029","ap-chemistry","frq","7.13","7.13","false","false","{""modules"":[""unit-7-equilibrium"",""practice-7""],""unit"":null,""taxonomy_refs"":null}"
"apchem-sfrq-030","ap-chemistry","frq","7.9","7.9","true","false","{""modules"":[""unit-7-equilibrium"",""practice-7""],""unit"":null,""taxonomy_refs"":null}"
"apchem-sfrq-031","ap-chemistry","frq","8.1","8.1","true","false","{""modules"":[""unit-8-acids-and-bases"",""practice-8""],""unit"":null,""taxonomy_refs"":null}"
"apchem-sfrq-032","ap-chemistry","frq","8.5","8.5","true","false","{""modules"":[""unit-8-acids-and-bases"",""practice-8""],""unit"":null,""taxonomy_refs"":null}"
"apchem-sfrq-033","ap-chemistry","frq","8.4","8.4","true","false","{""modules"":[""unit-8-acids-and-bases"",""practice-8""],""unit"":null,""taxonomy_refs"":null}"
"apchem-sfrq-034","ap-chemistry","frq","8.7","8.7","true","false","{""modules"":[""unit-8-acids-and-bases"",""practice-8""],""unit"":null,""taxonomy_refs"":null}"
"apchem-sfrq-035","ap-chemistry","frq","8.10","8.10","true","false","{""modules"":[""unit-8-acids-and-bases"",""practice-8""],""unit"":null,""taxonomy_refs"":null}"
"apchem-sfrq-036","ap-chemistry","frq","9.1","9.1","true","false","{""modules"":[""unit-9-thermodynamics-and-electrochemistry"",""practice-9""],""unit"":null,""taxonomy_refs"":null}"
"apchem-sfrq-037","ap-chemistry","frq","9.8","9.8","true","false","{""modules"":[""unit-9-thermodynamics-and-electrochemistry"",""practice-9""],""unit"":null,""taxonomy_refs"":null}"
"apchem-sfrq-038","ap-chemistry","frq","9.10","9.10","true","false","{""modules"":[""unit-9-thermodynamics-and-electrochemistry"",""practice-9""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-001","ap-chemistry","mcq","","","false","false","{""modules"":[""unit-1-atomic-structure-and-properties"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-003","ap-chemistry","mcq","","","false","false","{""modules"":[""unit-2-compound-structure-and-properties"",""practice-3""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-004","ap-chemistry","mcq","","","false","false","{""modules"":[""unit-2-compound-structure-and-properties"",""practice-4""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-005","ap-chemistry","mcq","","","false","false","{""modules"":[""unit-3-properties-of-substances-and-mixtures"",""practice-5""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-006","ap-chemistry","mcq","","","false","false","{""modules"":[""unit-3-properties-of-substances-and-mixtures"",""practice-6""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-007","ap-chemistry","mcq","","","false","false","{""modules"":[""unit-3-properties-of-substances-and-mixtures"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-008","ap-chemistry","mcq","","","false","false","{""modules"":[""unit-3-properties-of-substances-and-mixtures"",""practice-2""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-009","ap-chemistry","mcq","","","false","false","{""modules"":[""unit-4-chemical-reactions"",""practice-3""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-010","ap-chemistry","mcq","","","false","false","{""modules"":[""unit-4-chemical-reactions"",""practice-4""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-011","ap-chemistry","mcq","","","false","false","{""modules"":[""unit-5-kinetics"",""practice-5""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-012","ap-chemistry","mcq","","","false","false","{""modules"":[""unit-5-kinetics"",""practice-6""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-013","ap-chemistry","mcq","","","false","false","{""modules"":[""unit-6-thermochemistry"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-014","ap-chemistry","mcq","","","false","false","{""modules"":[""unit-6-thermochemistry"",""practice-2""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-015","ap-chemistry","mcq","","","false","false","{""modules"":[""unit-7-equilibrium"",""practice-3""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-016","ap-chemistry","mcq","","","false","false","{""modules"":[""unit-7-equilibrium"",""practice-4""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-017","ap-chemistry","mcq","","","false","false","{""modules"":[""unit-8-acids-and-bases"",""practice-5""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-018","ap-chemistry","mcq","","","false","false","{""modules"":[""unit-8-acids-and-bases"",""practice-6""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-019","ap-chemistry","mcq","","","false","false","{""modules"":[""unit-9-thermodynamics-and-electrochemistry"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-020","ap-chemistry","mcq","","","false","false","{""modules"":[""unit-9-thermodynamics-and-electrochemistry"",""practice-2""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-021","ap-chemistry","mcq","1.1","1.1","true","false","{""modules"":[""unit-1-atomic-structure-and-properties"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-022","ap-chemistry","mcq","1.5","1.5","true","false","{""modules"":[""unit-1-atomic-structure-and-properties"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-023","ap-chemistry","mcq","1.6","1.6","true","false","{""modules"":[""unit-1-atomic-structure-and-properties"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-024","ap-chemistry","mcq","1.7","1.7","true","false","{""modules"":[""unit-1-atomic-structure-and-properties"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-025","ap-chemistry","mcq","2.1","2.1","true","false","{""modules"":[""unit-2-compound-structure-and-properties"",""practice-2""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-026","ap-chemistry","mcq","2.5","2.5","true","false","{""modules"":[""unit-2-compound-structure-and-properties"",""practice-2""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-027","ap-chemistry","mcq","2.6","2.6","true","false","{""modules"":[""unit-2-compound-structure-and-properties"",""practice-2""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-028","ap-chemistry","mcq","2.7","2.7","true","false","{""modules"":[""unit-2-compound-structure-and-properties"",""practice-2""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-029","ap-chemistry","mcq","3.1","3.1","true","false","{""modules"":[""unit-3-properties-of-substances-and-mixtures"",""practice-3""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-030","ap-chemistry","mcq","3.1","3.1","true","false","{""modules"":[""unit-3-properties-of-substances-and-mixtures"",""practice-3""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-031","ap-chemistry","mcq","3.2","3.2","true","false","{""modules"":[""unit-3-properties-of-substances-and-mixtures"",""practice-3""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-032","ap-chemistry","mcq","3.4","3.4","true","false","{""modules"":[""unit-3-properties-of-substances-and-mixtures"",""practice-3""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-033","ap-chemistry","mcq","3.5","3.5","true","false","{""modules"":[""unit-3-properties-of-substances-and-mixtures"",""practice-3""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-034","ap-chemistry","mcq","3.6","3.6","true","false","{""modules"":[""unit-3-properties-of-substances-and-mixtures"",""practice-3""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-035","ap-chemistry","mcq","3.10","3.10","true","false","{""modules"":[""unit-3-properties-of-substances-and-mixtures"",""practice-3""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-036","ap-chemistry","mcq","3.13","3.13","true","false","{""modules"":[""unit-3-properties-of-substances-and-mixtures"",""practice-3""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-037","ap-chemistry","mcq","3.11","3.11","true","false","{""modules"":[""unit-3-properties-of-substances-and-mixtures"",""practice-3""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-038","ap-chemistry","mcq","3.9","3.9","true","false","{""modules"":[""unit-3-properties-of-substances-and-mixtures"",""practice-3""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-039","ap-chemistry","mcq","3.8","3.8","true","false","{""modules"":[""unit-3-properties-of-substances-and-mixtures"",""practice-3""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-040","ap-chemistry","mcq","4.5","4.5","true","false","{""modules"":[""unit-4-chemical-reactions"",""practice-4""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-041","ap-chemistry","mcq","4.2","4.2","true","false","{""modules"":[""unit-4-chemical-reactions"",""practice-4""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-042","ap-chemistry","mcq","4.9","4.9","true","false","{""modules"":[""unit-4-chemical-reactions"",""practice-4""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-043","ap-chemistry","mcq","4.7","4.7","true","false","{""modules"":[""unit-4-chemical-reactions"",""practice-4""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-044","ap-chemistry","mcq","4.6","4.6","true","false","{""modules"":[""unit-4-chemical-reactions"",""practice-4""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-045","ap-chemistry","mcq","5.1","5.1","true","false","{""modules"":[""unit-5-kinetics"",""practice-5""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-046","ap-chemistry","mcq","5.4","5.4","true","false","{""modules"":[""unit-5-kinetics"",""practice-5""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-047","ap-chemistry","mcq","5.6","5.6","true","false","{""modules"":[""unit-5-kinetics"",""practice-5""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-048","ap-chemistry","mcq","5.11","5.11","true","false","{""modules"":[""unit-5-kinetics"",""practice-5""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-049","ap-chemistry","mcq","6.1","6.1","true","false","{""modules"":[""unit-6-thermochemistry"",""practice-6""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-051","ap-chemistry","mcq","6.7","6.7","true","false","{""modules"":[""unit-6-thermochemistry"",""practice-6""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-052","ap-chemistry","mcq","6.8","6.8","true","false","{""modules"":[""unit-6-thermochemistry"",""practice-6""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-053","ap-chemistry","mcq","6.9","6.9","true","false","{""modules"":[""unit-6-thermochemistry"",""practice-6""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-054","ap-chemistry","mcq","7.3","7.3","true","false","{""modules"":[""unit-7-equilibrium"",""practice-7""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-055","ap-chemistry","mcq","7.5","7.5","true","false","{""modules"":[""unit-7-equilibrium"",""practice-7""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-056","ap-chemistry","mcq","7.10","7.10","true","false","{""modules"":[""unit-7-equilibrium"",""practice-7""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-057","ap-chemistry","mcq","7.12","7.12","true","false","{""modules"":[""unit-7-equilibrium"",""practice-7""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-058","ap-chemistry","mcq","8.1","8.1","true","false","{""modules"":[""unit-8-acids-and-bases"",""practice-8""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-059","ap-chemistry","mcq","8.2","8.2","true","false","{""modules"":[""unit-8-acids-and-bases"",""practice-8""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-060","ap-chemistry","mcq","8.3","8.3","true","false","{""modules"":[""unit-8-acids-and-bases"",""practice-8""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-061","ap-chemistry","mcq","8.4","8.4","true","false","{""modules"":[""unit-8-acids-and-bases"",""practice-8""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-062","ap-chemistry","mcq","8.6","8.6","true","false","{""modules"":[""unit-8-acids-and-bases"",""practice-8""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-063","ap-chemistry","mcq","8.7","8.7","true","false","{""modules"":[""unit-8-acids-and-bases"",""practice-8""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-064","ap-chemistry","mcq","8.9","8.9","true","false","{""modules"":[""unit-8-acids-and-bases"",""practice-8""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-065","ap-chemistry","mcq","8.10","8.10","true","false","{""modules"":[""unit-8-acids-and-bases"",""practice-8""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-066","ap-chemistry","mcq","9.3","9.3","true","false","{""modules"":[""unit-9-thermodynamics-and-electrochemistry"",""practice-9""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-067","ap-chemistry","mcq","9.7","9.7","true","false","{""modules"":[""unit-9-thermodynamics-and-electrochemistry"",""practice-9""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-068","ap-chemistry","mcq","9.8","9.8","true","false","{""modules"":[""unit-9-thermodynamics-and-electrochemistry"",""practice-9""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-069","ap-chemistry","mcq","9.9","9.9","true","false","{""modules"":[""unit-9-thermodynamics-and-electrochemistry"",""practice-9""],""unit"":null,""taxonomy_refs"":null}"
"apchem-mcq-070","ap-chemistry","mcq","9.11","9.11","true","false","{""modules"":[""unit-9-thermodynamics-and-electrochemistry"",""practice-9""],""unit"":null,""taxonomy_refs"":null}"
