content_item_id,subject_key,item_type,primary_unit_number,primary_topic_code,primary_topic_title,alt_topic_code,confidence,agreement_with_author_prose,agreement_with_explainer_retrieval,rationale,needs_human
a290d67d-8ae1-46c4-9eb0-c3d19e4000ad,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
9cd1fc73-a3aa-42de-9a38-ed27e68de5cb,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
fce2322b-6c24-4427-a9b0-145cb69fd593,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
501b459c-50ab-4057-8b14-e5b824dd5c2c,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
a0030be0-3d35-495a-a5cf-a64b716f2237,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
7293fb74-a05d-4e94-8904-4436832d2103,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
8ed5e5cd-bc8a-4706-9a17-dc233d48f53a,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
f6cb6927-3342-4803-acc7-67118765b7a6,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
40e339b1-ea48-4a3c-aa5f-59d511dbf531,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
99d9c4cb-b92c-4f9b-b47a-76bb3a556e2f,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
0f5d9a4f-cebc-40e5-8bbe-1bf54864ef3f,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
cafad641-e2b9-46a5-8204-3bf73d9c899f,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
141b84a1-8e40-4e9e-8fc7-a67565129ef2,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
2ccbc0dc-6539-402c-b1e4-623d99db6116,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
45e7e50e-6ccf-4054-8d06-891f05f615c5,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
16367987-197b-4fd5-848a-95ba4d8bebf0,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
5b23352c-c3fa-4a0c-8933-8a4b7ffaf945,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",true
4bb5c2f8-0ab8-4227-8f66-6b6def95b136,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",true
965cf0d2-3f37-4944-ab8e-3b4a8be1b652,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",true
f0da6014-0f5d-4ce0-a731-66063b5797a2,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
2b063ad8-738a-40c8-858c-6e1c4a7204d6,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
ac4d3a6b-1d4b-47ce-a364-ce7fb95bb56a,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
d50bc7f9-cad7-4567-9fbb-0c626fec7151,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
0433533a-5461-4bed-9e99-66713d4f6561,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
37735ec5-d177-4f7f-aa4b-497df871da35,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
f4aa7eba-a38b-466a-bf32-edfae5f5a676,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
3777af92-7049-4691-af15-31ec140baae7,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
15f3e1ba-8950-42d3-9f6b-e9ab8da30593,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
42668bcb-63b0-4cb7-a865-bc896e32ea55,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
ac4f56b6-c442-4a93-92b9-a88a3c0a1486,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
71469c6b-2f7f-4479-bf4e-9b1a85dbb56c,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
f290c308-8a72-48f9-9092-12b332c5d8ec,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
9eac7e43-9b8b-4168-9dc2-ea5ff7e75f0a,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
caab716d-74dd-4a50-8483-a99573708cd1,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
809d712f-5200-4ccd-8674-9a8dbd08ac3b,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
4471806c-6298-4e1d-9bab-6c56ec3eee05,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
31f9e1d9-385b-44bb-8146-b09e8a032860,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
179c9e44-82b7-46a3-8ae7-5e7715f8aeba,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
9948edb0-4eb9-4cac-be09-123c88268622,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
ed001230-8216-4f24-b63f-4428bdbd07bf,ap-statistics,mcq,1,1.11,Random Sampling,3.10,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Random Sampling"".",true
c4065503-53cb-4638-b4a5-509ea51f5832,ap-statistics,mcq,4,4.1,Sampling Distributions for Sample Means,4.6,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Sampling Distributions for Sample Means"".",true
317421de-3cf0-42d7-b77b-0020b7fe8161,ap-statistics,mcq,4,4.1,Sampling Distributions for Sample Means,4.6,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Sampling Distributions for Sample Means"".",true
4c8036bb-8dd3-4b95-869d-986c9fe6fa45,ap-statistics,mcq,1,1.11,Random Sampling,3.2,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Random Sampling"".",true
0cb5ece5-3e26-480c-bfca-4d9c478c3a6c,ap-statistics,mcq,4,4.1,Sampling Distributions for Sample Means,4.6,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Sampling Distributions for Sample Means"".",true
6752d045-8afa-4236-a3a1-16f59a86a1a1,ap-statistics,mcq,1,1.11,Random Sampling,3.10,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Random Sampling"".",true
b4248cbe-53e4-4672-ab53-79d272f2358a,ap-statistics,mcq,4,4.1,Sampling Distributions for Sample Means,4.6,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Sampling Distributions for Sample Means"".",true
f912b3c2-f978-4e25-93e0-e9ac8de4b501,ap-statistics,mcq,1,1.11,Random Sampling,3.2,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Random Sampling"".",true
a4090ab8-7e79-401b-846a-3d6c09b3e9d2,ap-statistics,mcq,1,1.11,Random Sampling,3.10,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Random Sampling"".",true
2324bef6-f678-4ec9-9d62-f6266f2ee940,ap-statistics,mcq,1,1.11,Random Sampling,3.10,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Random Sampling"".",true
8a2c4b33-ea79-4b25-9cd9-430b38c29421,ap-statistics,mcq,1,1.11,Random Sampling,3.2,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Random Sampling"".",true
3c95c5c6-9ceb-4259-9b6e-489b7df8449c,ap-statistics,mcq,4,4.1,Sampling Distributions for Sample Means,4.6,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Sampling Distributions for Sample Means"".",true
69d691b2-ab0e-4ef4-82d6-57f74a749145,ap-statistics,mcq,4,4.1,Sampling Distributions for Sample Means,4.6,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Sampling Distributions for Sample Means"".",true
f9bc58a1-cf19-4bf8-a13f-773b1df6154a,ap-statistics,mcq,4,4.1,Sampling Distributions for Sample Means,4.6,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Sampling Distributions for Sample Means"".",true
f5b3dfb1-c7b4-41cf-a09c-9b3f2d8085ea,ap-statistics,mcq,1,1.11,Random Sampling,3.10,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Random Sampling"".",true
6eddea6b-645a-4c02-9af1-880c64505fdb,ap-statistics,mcq,4,4.1,Sampling Distributions for Sample Means,4.6,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Sampling Distributions for Sample Means"".",true
06229693-b034-4e11-b074-4937da5fc2d3,ap-statistics,mcq,4,4.1,Sampling Distributions for Sample Means,4.6,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Sampling Distributions for Sample Means"".",true
6f05c86a-044f-4152-af3c-b2d61b79fbce,ap-statistics,mcq,1,1.11,Random Sampling,3.10,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Random Sampling"".",true
423e45b5-0ce4-4a9c-bdb9-c5c695ab4cfd,ap-statistics,mcq,4,4.1,Sampling Distributions for Sample Means,4.6,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Sampling Distributions for Sample Means"".",true
842aa22c-4a0d-49cc-b91c-4f994f30d2db,ap-statistics,mcq,4,4.1,Sampling Distributions for Sample Means,4.6,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Sampling Distributions for Sample Means"".",true
d1c1f39c-eca0-4dae-83c0-f26527434067,ap-statistics,mcq,1,1.10,The Investigative Question Revisited and Data Collection,1.1,medium,na,na,"Primary pick based on the item stem; closed-list lexical match to ""The Investigative Question Revisited and Data Collection"".",false
3b2603e2-43e4-4636-a099-54213b0da429,ap-statistics,mcq,1,1.10,The Investigative Question Revisited and Data Collection,1.1,medium,na,na,"Primary pick based on the item stem; closed-list lexical match to ""The Investigative Question Revisited and Data Collection"".",false
d098685b-e0aa-40b2-8151-b635ff0960b0,ap-statistics,mcq,1,1.10,The Investigative Question Revisited and Data Collection,1.1,medium,na,na,"Primary pick based on the item stem; closed-list lexical match to ""The Investigative Question Revisited and Data Collection"".",false
dbf24537-14df-4cb2-89bb-b1822498074b,ap-statistics,mcq,1,1.10,The Investigative Question Revisited and Data Collection,1.1,medium,na,na,"Primary pick based on the item stem; closed-list lexical match to ""The Investigative Question Revisited and Data Collection"".",false
db16900a-bd4a-4bae-881b-1852327a1269,ap-statistics,mcq,1,1.1,Introducing Statistics: What Can We Learn from Data?,1.10,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Introducing Statistics: What Can We Learn from Data?"".",true
6bc15dd8-2089-482d-af27-cd34a10bb6cf,ap-statistics,mcq,1,1.10,The Investigative Question Revisited and Data Collection,3.2,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""The Investigative Question Revisited and Data Collection"".",true
684f24ed-ad59-448f-8946-1b8ac06178bf,ap-statistics,mcq,1,1.10,The Investigative Question Revisited and Data Collection,1.1,medium,na,na,"Primary pick based on the item stem; closed-list lexical match to ""The Investigative Question Revisited and Data Collection"".",false
2ce51f8f-ecf6-4031-8cdf-f482e8f1b5ee,ap-statistics,mcq,1,1.10,The Investigative Question Revisited and Data Collection,1.1,medium,na,na,"Primary pick based on the item stem; closed-list lexical match to ""The Investigative Question Revisited and Data Collection"".",false
3db0702b-34ea-4bf7-a032-544722d08c39,ap-statistics,mcq,1,1.10,The Investigative Question Revisited and Data Collection,1.1,medium,na,na,"Primary pick based on the item stem; closed-list lexical match to ""The Investigative Question Revisited and Data Collection"".",false
4a77f708-7445-40c4-a9cd-1a9662caf647,ap-statistics,mcq,1,1.10,The Investigative Question Revisited and Data Collection,1.1,medium,na,na,"Primary pick based on the item stem; closed-list lexical match to ""The Investigative Question Revisited and Data Collection"".",false
799e01e4-4998-48a9-81f7-39e24e5e7d21,ap-statistics,mcq,1,1.10,The Investigative Question Revisited and Data Collection,1.1,medium,na,na,"Primary pick based on the item stem; closed-list lexical match to ""The Investigative Question Revisited and Data Collection"".",false
1353182c-7fd1-41ce-b231-582737980d35,ap-statistics,mcq,1,1.10,The Investigative Question Revisited and Data Collection,3.2,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""The Investigative Question Revisited and Data Collection"".",true
cb01f0f2-a4d9-4abf-940c-1f58626bf162,ap-statistics,mcq,1,1.10,The Investigative Question Revisited and Data Collection,1.1,medium,na,na,"Primary pick based on the item stem; closed-list lexical match to ""The Investigative Question Revisited and Data Collection"".",false
48e03b22-3821-4f54-b8e9-787ce3878252,ap-statistics,mcq,1,1.10,The Investigative Question Revisited and Data Collection,1.1,medium,na,na,"Primary pick based on the item stem; closed-list lexical match to ""The Investigative Question Revisited and Data Collection"".",false
1b43c739-1bf9-4def-b0b2-15b0e08cc6aa,ap-statistics,mcq,1,1.10,The Investigative Question Revisited and Data Collection,1.1,medium,na,na,"Primary pick based on the item stem; closed-list lexical match to ""The Investigative Question Revisited and Data Collection"".",false
1b428340-8bb1-44b7-8451-a3c2cd0c3919,ap-statistics,mcq,1,1.10,The Investigative Question Revisited and Data Collection,1.1,medium,na,na,"Primary pick based on the item stem; closed-list lexical match to ""The Investigative Question Revisited and Data Collection"".",false
71952051-0fe0-43d0-90e9-b9822bfa8528,ap-statistics,mcq,1,1.10,The Investigative Question Revisited and Data Collection,1.1,medium,na,na,"Primary pick based on the item stem; closed-list lexical match to ""The Investigative Question Revisited and Data Collection"".",false
5d6f11a0-250a-40fd-b64c-382bb30ddb39,ap-statistics,mcq,1,1.10,The Investigative Question Revisited and Data Collection,1.1,medium,na,na,"Primary pick based on the item stem; closed-list lexical match to ""The Investigative Question Revisited and Data Collection"".",false
7fe2adb8-31b6-4766-9541-bc640fde234f,ap-statistics,mcq,1,1.10,The Investigative Question Revisited and Data Collection,1.1,medium,na,na,"Primary pick based on the item stem; closed-list lexical match to ""The Investigative Question Revisited and Data Collection"".",false
967276c3-d74d-47b1-aadc-6eab7cd85185,ap-statistics,mcq,1,1.10,The Investigative Question Revisited and Data Collection,1.1,medium,na,na,"Primary pick based on the item stem; closed-list lexical match to ""The Investigative Question Revisited and Data Collection"".",false
27fd7a11-b48b-4aea-84ac-871520cfd54f,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",true
73d1ffcb-3fb7-403c-b967-1fe5c2384eb8,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",true
9afbc9c7-8a25-45ce-969d-9dddda1ef023,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",true
034f641f-ebcd-490f-8739-f22fe3bd7675,ap-statistics,mcq,2,2.2,Summary Statistics for Two Categorical Variables,3.10,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for Two Categorical Variables"".",true
23467258-fa4c-4312-8c4d-928051e1fa97,ap-statistics,mcq,2,2.2,Summary Statistics for Two Categorical Variables,3.10,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for Two Categorical Variables"".",true
6137dac1-c29f-4ef5-8d81-3380526d80c6,ap-statistics,mcq,2,2.2,Summary Statistics for Two Categorical Variables,3.10,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for Two Categorical Variables"".",true
8ee8398a-adb9-4c6d-aabc-64fe01bf6dd4,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",true
6f241333-e14d-4dcb-aebc-369a8f0ae49f,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",true
9c1dfa56-5fdb-4e0f-8898-fc2758beee65,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",true
3723ffa2-22fe-4e12-9e34-55d7de9636fe,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",true
3141ada2-c89d-466f-b88e-69811f4da68e,ap-statistics,mcq,2,2.2,Summary Statistics for Two Categorical Variables,3.10,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for Two Categorical Variables"".",true
8f40f9cc-afd9-465a-abe4-f6bd128e6ae2,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",true
6f67d4aa-05ab-4575-b15d-41fb421fa700,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",true
bf184b6f-3262-453a-b9db-d8357d1bdc5c,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",true
579cb034-9af3-4086-8dce-c3b31e3fc3dc,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",true
4fda0bce-5fe7-4372-a06f-7dbe7e96dd8e,ap-statistics,mcq,1,1.1,Introducing Statistics: What Can We Learn from Data?,1.3,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Introducing Statistics: What Can We Learn from Data?"".",true
5d649f97-945d-4f52-add2-01ac1ca39091,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",true
c335cff3-9ad5-4ac8-a98b-c0e38bc9e49b,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",true
8e910bd2-2932-4872-8ada-b2e16ca21eca,ap-statistics,mcq,1,1.1,Introducing Statistics: What Can We Learn from Data?,1.3,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Introducing Statistics: What Can We Learn from Data?"".",true
1664c00a-ce9c-4bc4-87ec-658c77683f3f,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",true
00133d35-1021-472c-9111-74b41ae9da19,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",true
6920f4b8-81a7-40a2-b6a2-ad9740f3aaa5,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",true
3d72aa2b-3ccf-482c-91b3-e71503ed78f0,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",true
4225488d-8024-4914-9410-58d63121b298,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",true
12a14035-9b50-4006-ae3b-adf396b3e0de,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",true
7d462381-73cb-46f8-b7c3-126f71ef0144,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",true
9a6f8c54-8797-4248-bb8b-260e2d83fd38,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",true
6a90d992-f284-4a85-9149-4d4d4fd62ae3,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",true
ffd0d5a8-6929-46d2-ac4a-351f54fa8979,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",true
5a221aaf-2764-4b8e-b78f-53c2605c0dc6,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",true
2cdbf818-2b2f-4947-b68a-5ed1f5d20a2a,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",true
a218504e-e494-4270-b623-175032222ff6,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",true
0becb8d8-20d7-4820-8ad3-39fc40c186cc,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",true
620ae0de-9035-435c-a21d-25a60e73f8db,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",true
9fab8fb3-4a2a-4ad6-a1c5-1354ae4b401d,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",true
8af5796e-1e7d-4548-9096-b3fcbac8bec3,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",true
