content_key,content_item_id,content_item_version_id,subject_key,item_type,current_rubric_type,current_evaluator_strategy,prompt_rubric_type,prompt_evaluator_strategy,proposed_rubric_type,proposed_evaluator_strategy,routing_basis,behavior_change,confidence
APSTATS-MCQ-087,98ac4d52-1957-4d57-8f72-a4bbc43a0066,84fc4ee3-2efc-4ba9-bc54-651ba79a0508,ap-statistics,mcq,,,mcq,rule_based_mcq,mcq,rule_based_mcq,prompt_json mirror,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
APSTATS-MCQ-088,1417fc9f-9177-4044-b44c-d6bbc62e2115,27011504-7124-4ddc-a790-d8dbfdb37484,ap-statistics,mcq,,,mcq,rule_based_mcq,mcq,rule_based_mcq,prompt_json mirror,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
APSTATS-MCQ-090,9e1afc88-21ee-4402-8a8f-ca780c570dea,5e097357-4b8b-4c36-aaf6-afd256af7f79,ap-statistics,mcq,,,mcq,rule_based_mcq,mcq,rule_based_mcq,prompt_json mirror,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
APSTATS-MCQ-091,adab9369-6c97-42b9-bd09-b8bd7300d769,4408d578-eb8c-440c-8108-848035c4f93f,ap-statistics,mcq,,,mcq,rule_based_mcq,mcq,rule_based_mcq,prompt_json mirror,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
APSTATS-MCQ-092,57a5f652-1c4a-492a-b292-9f6a2e58ceba,5e770265-7e3d-451c-baab-2b4f0e848528,ap-statistics,mcq,,,mcq,rule_based_mcq,mcq,rule_based_mcq,prompt_json mirror,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
APSTATS-MCQ-093,5db92eef-32b8-4e9a-a996-8b5c6b0c91b7,21ed73e0-41c9-43fd-b7ca-a4dbd6d5c771,ap-statistics,mcq,,,mcq,rule_based_mcq,mcq,rule_based_mcq,prompt_json mirror,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
APSTATS-MCQ-094,87db6ac3-aaea-4aa8-9afa-6fef36623109,19974a3c-d85a-4c57-b70c-77dfe4e186b1,ap-statistics,mcq,,,mcq,rule_based_mcq,mcq,rule_based_mcq,prompt_json mirror,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
APSTATS-MCQ-095,bd64b690-cb9c-462b-95f5-c06dbff2cb51,45193c5d-0eb5-4bf0-ab90-1172dc07b43e,ap-statistics,mcq,,,mcq,rule_based_mcq,mcq,rule_based_mcq,prompt_json mirror,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
APSTATS-MCQ-096,5f138fc9-756f-4101-9481-35ec982fbb99,d0e985be-e015-48c6-ab6e-9ed4646a3ac5,ap-statistics,mcq,,,mcq,rule_based_mcq,mcq,rule_based_mcq,prompt_json mirror,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
APSTATS-MCQ-097,1c732cb6-7ff1-4705-9b1b-599341b3e993,53cc851c-99fb-40d1-a284-0279a06e6bb7,ap-statistics,mcq,,,mcq,rule_based_mcq,mcq,rule_based_mcq,prompt_json mirror,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
APSTATS-MCQ-098,e839c580-0946-4974-9b1a-6cbb4f7cd16f,af0c68fe-edfb-4726-88f1-2524e6fdea73,ap-statistics,mcq,,,mcq,rule_based_mcq,mcq,rule_based_mcq,prompt_json mirror,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
APSTATS-MCQ-099,7f1f09c3-1604-404d-a2e1-98049a614123,2396c502-1082-43d2-8b32-308a99e1f40b,ap-statistics,mcq,,,mcq,rule_based_mcq,mcq,rule_based_mcq,prompt_json mirror,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
APSTATS-MCQ-100,af13f295-b633-4f76-b702-a4abf6d535e3,9bbb936d-faa0-48b3-962b-73e5c4750c17,ap-statistics,mcq,,,mcq,rule_based_mcq,mcq,rule_based_mcq,prompt_json mirror,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
STATS-MOD1-E001,1a5a44ca-1545-4ea0-bc50-86ac0489ff6c,500a0a0c-f82d-498c-a53d-c523624edda7,ap-statistics,frq,,,discrete_text,llm_discrete_text,discrete_text,llm_discrete_text,prompt_json mirror,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
STATS-MOD1-E002,43780d98-4cea-432e-86d7-182baf4d422c,f99d019c-6b73-4f89-bd9e-9dc731e6b5f3,ap-statistics,frq,,,discrete_text,llm_discrete_text,discrete_text,llm_discrete_text,prompt_json mirror,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
STATS-MOD1-E003,2d8d4d3d-1af7-4f45-b32e-93e8c9f03ce0,76ca33ec-f07a-4bf6-83f6-d45bd2fb4c7b,ap-statistics,frq,,,discrete_text,llm_discrete_text,discrete_text,llm_discrete_text,prompt_json mirror,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
STATS-MOD1-E005,cfabb50f-6bee-4c75-af53-7ba415dd697f,f4297ecb-da88-4422-a13a-d347231ebc68,ap-statistics,frq,,,discrete_text,llm_discrete_text,discrete_text,llm_discrete_text,prompt_json mirror,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
STATS-MOD1-M001,d2affbe0-2481-4f00-8054-d42ff6398b27,b2f2de47-2c10-4b83-bf97-89cdfd695e18,ap-statistics,frq,,,discrete_text,llm_discrete_text,discrete_text,llm_discrete_text,prompt_json mirror,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
STATS-MOD3-H006,d9fb8bc8-8534-4259-ae09-8a82243aabce,cdcd1b0e-f691-4e4e-9fa8-ac68d393cfa0,ap-statistics,frq,,,discrete_text,llm_discrete_text,discrete_text,llm_discrete_text,prompt_json mirror,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
STATS-MOD3-M006,0f7571c4-4327-45cf-9cc4-d9f822c8db65,8bf641e9-9524-47d4-8062-cbde41e6574e,ap-statistics,frq,,,discrete_text,llm_discrete_text,discrete_text,llm_discrete_text,prompt_json mirror,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
STATS-MOD3-M007,07edc710-16bb-4c09-b7d2-789cdc5a9926,90fdfeba-dc7f-464c-9420-06a78ddb1830,ap-statistics,frq,,,discrete_text,llm_discrete_text,discrete_text,llm_discrete_text,prompt_json mirror,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
STATS-MOD4-E005,af82b114-64dc-4161-a900-4e6de29ab303,f112c2b6-7101-4fb9-bee4-94d2c90ef8c4,ap-statistics,frq,,,discrete_text,llm_discrete_text,discrete_text,llm_discrete_text,prompt_json mirror,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
STATS-MOD4-H012,bb2c9c91-f2c9-4312-a416-e6867c3fdaf3,a52543cb-3b89-4cdf-ab6c-33698e75d9a6,ap-statistics,frq,,,discrete_text,llm_discrete_text,discrete_text,llm_discrete_text,prompt_json mirror,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
STATS-MOD4-M009,85d23dca-8f05-4e9e-9dbe-22600f8c5528,3e2d90af-711c-4c4c-a090-fed3cebd2159,ap-statistics,frq,,,discrete_text,llm_discrete_text,discrete_text,llm_discrete_text,prompt_json mirror,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
STATS-MOD9-H018,4c9180d9-3f05-4fb6-a5f5-0b1e59100ad8,b539a1fe-8edb-49ef-ae56-c5e28f9bae10,ap-statistics,frq,,,discrete_text,llm_discrete_text,discrete_text,llm_discrete_text,prompt_json mirror,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apcalcab-mcq-np2-001,d777ae35-fe33-455c-b7cc-f61cd94637d8,771dee16-a72e-4e4c-ae4b-853c1a9e4e37,ap-calculus-ab,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apcalcab-mcq-np2-002,4a9b88d9-bfd9-4d9d-875a-d9d799998934,05bc02e0-3ca9-45f2-9643-e69eddd4161b,ap-calculus-ab,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apcalcab-mcq-np2-003,429dbfb9-594c-4a8f-bf6d-65eb0296f465,df73f375-1e54-4c0f-a847-137c1d14103c,ap-calculus-ab,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apcalcab-mcq-np2-004,1981dd27-8030-4dfa-8167-15efb1ea3800,c56f7008-6b5f-4b7a-a5b1-1e885b68ad89,ap-calculus-ab,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apcalcab-mcq-np2-005,9a9e1740-ab4a-4dae-b160-6333b46a6e8e,580c88e3-b631-48cf-8cd0-52a8a151a9ef,ap-calculus-ab,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apcalcab-mcq-np2-006,73fe2e20-b7ee-4947-92c9-a1128b8d83d8,a606fa68-dd58-44cc-8103-8928f6239452,ap-calculus-ab,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apcalcab-mcq-np2-007,5417b17c-f89f-43f4-913e-5474a95a86df,8d70b5e5-45f8-4a63-af0f-8f00b605e7dc,ap-calculus-ab,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apcalcab-mcq-np2-008,ac074afa-13f6-4ff7-bddc-e5ddedfb4d1f,b7da8007-1029-4fed-84f7-08354fb31397,ap-calculus-ab,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apcalcab-mcq-np2-009,69014292-55f2-455b-bebb-fa7df072e6de,9322a7ab-2a93-4b6f-8046-0ccaa6de3ba0,ap-calculus-ab,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apcalcab-mcq-np2-010,967524ab-f078-4656-8991-ff70d884486c,6a085ceb-28e4-4e9c-b330-1e64675c3e60,ap-calculus-ab,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apcalcbc-mcq-np1-001,47e0851b-31cd-4189-a93b-1a1aace90210,16930cd8-ce83-4f27-88d1-eeb527396eda,ap-calculus-bc,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apcalcbc-mcq-np1-002,1b605cc6-50d3-4106-a036-b9ab4c98fd27,3381c823-3c09-4761-a92a-ab366f68fc57,ap-calculus-bc,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apcalcbc-mcq-np1-003,8c81e623-d523-4fde-b22b-4d96a2f9cfaa,5c574d4a-8667-4923-bcd3-b78d93c1153b,ap-calculus-bc,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apcalcbc-mcq-np1-004,9d024a80-a99d-47ea-9058-88ceab328cb3,bc0a0aa8-25f5-4aa9-89a4-71b8e8ff82bc,ap-calculus-bc,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apcalcbc-mcq-np1-005,bb6dc159-7252-42ed-a7da-7acfbb90f8b2,fcb0ad00-a203-4e3b-b009-9038634655e1,ap-calculus-bc,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apcalcbc-mcq-np1-006,db8a777e-87d3-4449-ae13-79c8cee2bb28,98dc1c7e-aaf3-451c-80bc-75d10b956334,ap-calculus-bc,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apcalcbc-mcq-np1-007,9d609bcc-b967-4269-ad13-9370ba52e218,ade897f4-da4e-44dd-80f7-e6d8b8cad417,ap-calculus-bc,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apcalcbc-mcq-np1-008,61700a4a-23a8-4d19-8a9d-881857b5db8e,603d310d-6209-4ac2-a704-9b9c9c10b950,ap-calculus-bc,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apcalcbc-mcq-np1-009,38c52d09-b019-4620-a510-c5704a20cf20,3af5af1d-38b3-440d-a2a6-d1e6adfbe422,ap-calculus-bc,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apcalcbc-mcq-np1-010,a3974ad1-89b8-43cf-866d-0ee3d69bcb30,702a0a6b-e5e1-4ec8-9d16-ae9097ef7660,ap-calculus-bc,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphy1-frq-030,eb194ee3-4770-4074-9fe6-62bc26381a73,eb3cd946-0364-4170-83da-690d6597b2d7,ap-physics-1,frq,,,,,discrete_text,llm_discrete_text,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphy1-frq-np2-007,9f6cd48a-7052-4eb9-817e-fd3e40d90d8f,01e51098-a810-4cdf-9be9-e6e98c7be0ea,ap-physics-1,frq,,,,,discrete_text,llm_discrete_text,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphy1-mcq-001,488b8d80-7894-49cd-ad47-2884eed20068,2c820084-2551-4764-853d-a0dc9f11e0c9,ap-physics-1,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphy1-mcq-021,b483c532-cc0a-4aab-86f8-319fc237191c,ecaad82f-c923-4a65-8c54-cd6e99da73b2,ap-physics-1,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphy1-mcq-022,8bf1125a-f389-4f80-8b86-f245822aa17f,bdb3517e-2fad-4517-90d1-6763df42f6e8,ap-physics-1,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphy1-mcq-023,117cef03-9fd9-4253-8294-8f52fc2e2092,eff69e7c-46eb-46dd-8b58-5a8714e43c94,ap-physics-1,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphy1-mcq-024,82a8d13b-0a69-4351-b567-f1f94c310b60,6c427f6c-b401-4043-a470-458dcc416a86,ap-physics-1,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphy1-mcq-025,8a6ff00b-bb9a-48f7-9775-5741413ddfc9,45181081-39da-484b-b13b-863eb5f997ff,ap-physics-1,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphy1-mcq-026,e5e1c393-022a-49f2-9a41-1c2938d6ea3e,8d17d888-657c-4454-b31d-8e206af7c9cc,ap-physics-1,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphy1-mcq-042,d01abc36-1ce3-43c2-935e-ab69fcb66963,9bb41125-91f3-4ff8-9966-1752ed3e1263,ap-physics-1,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphy1-mcq-050,6fc86a42-f3b3-4d8d-aca7-39b7fd1b2d9b,d6ce72be-9e61-4c93-a3db-49e39f0f2a77,ap-physics-1,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphy1-mcq-np1-001,ee2a4787-696a-4864-85e2-75af487992a4,62a90a11-984f-4725-8e80-5a0339369492,ap-physics-1,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphy1-mcq-np1-002,45055dbf-8a4b-486b-88e2-eb95b9b4103e,fa5569b5-9295-42d1-9bdb-04da5e5d2443,ap-physics-1,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphy1-mcq-np1-003,e3d7bced-7bb7-463b-b25c-61eb1db8053e,9378703b-8170-47ba-a4a4-e5c913d142b4,ap-physics-1,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphy1-mcq-np1-004,fd051afc-63aa-4e28-88e3-3471625c2f59,9bff5406-439b-4103-893a-bd902f813a11,ap-physics-1,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphy1-mcq-np1-005,2420fe44-c320-4c41-9a13-ec28c49185cd,a42325f5-1cd3-41ca-ab6c-5182fc45c13d,ap-physics-1,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphy1-mcq-np1-006,03d67ed7-287d-4eb6-82f3-fe4da20dd148,ba6460cb-0609-49ae-9587-60e6575eb2ef,ap-physics-1,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphy1-mcq-np1-007,804b5d2e-013c-4443-8f92-1209b2b2e615,e49f394b-fd51-4b50-83a3-867d99c23ce8,ap-physics-1,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphy1-mcq-np1-008,4e8ae758-ddbf-416a-925c-c1a164b965bc,fa8abc48-89e5-4d75-bf15-d0357b5ffd6c,ap-physics-1,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphy1-mcq-np1-009,c2b0d16b-bab3-4d3c-85f2-c4bfe0d062ee,429d4ece-1723-4dad-8db4-c548d1f8abb1,ap-physics-1,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphy1-mcq-np1-010,8e7d20f4-6f16-4495-bc03-e53a49af40bb,538f8e41-d20e-422a-b7a8-13495665c5d9,ap-physics-1,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphy1-mcq-np2-001,89325e85-d408-4f45-abee-b9a83a0e7521,6d2349fc-2359-4a96-87e5-0dc91c0a4e24,ap-physics-1,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphy1-mcq-np2-003,0d58495b-ba5b-4f58-8be4-f8555fa9b652,338affec-7980-49d3-aceb-d126147ef8cb,ap-physics-1,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphy1-mcq-np2-004,754d9319-706f-4c34-b027-cff3742666a4,a4e40fd5-7483-4ea6-8ca6-0c454f4e2b26,ap-physics-1,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphy1-mcq-np2-008,79393022-5cc0-4eb0-a0e4-ff408a106639,44fc574f-2372-4822-a6f4-2b79ac2aee42,ap-physics-1,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphy1-mcq-np2-009,f2ec6671-581e-4a49-a2fe-c1fd4169d414,432c7f01-499e-4399-a313-34c5dbe730f8,ap-physics-1,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphy2-frq-025,01d13bb1-940a-4b3d-a57e-8a5e17682574,096f1fa1-0735-4caa-81ce-3051d81549e6,ap-physics-2,frq,,,,,discrete_text,llm_discrete_text,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphy2-mcq-017,c0d999a1-9393-4f03-ab6f-359b13c63671,0975e43b-f228-403c-8b10-3bb449942a51,ap-physics-2,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphy2-mcq-020,295f27ef-806c-404b-827d-fda2cc0eb474,eeae7b54-8e4a-4a14-bb34-d2c46a628fc0,ap-physics-2,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphy2-mcq-024,771d98b7-e06a-470e-966b-5b1920d6eea4,aef222f0-de71-41ad-8e4a-67aff59afe92,ap-physics-2,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphy2-mcq-026,3574bc1f-4a7e-4a75-89ef-0558567a3db0,7531ab19-6d04-4235-8f80-e9468fa5f048,ap-physics-2,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphycem-mcq-007,0e3b84c1-0c3a-4dfc-ba02-678c45f2d5f0,683d2a99-cc8b-455a-8c57-6a0414f3341c,ap-physics-c-em,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphycem-mcq-009,47dafcfd-9894-463a-8f7e-54ad04ef28f4,c2521186-1279-4703-9b51-6a583a3fd95f,ap-physics-c-em,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphycem-mcq-010,8f7e09a7-512d-4836-98a9-962fa28b5aae,3d8748d0-fdb6-47fa-bf9a-378ac440435c,ap-physics-c-em,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphycem-mcq-011,fb2a3ec9-6e30-4d2b-84e2-bfe06591e711,ca322b9b-4d53-4c08-bda8-81028cb9bb4f,ap-physics-c-em,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphycem-mcq-013,e29897be-8d72-466a-aeca-3575543dca53,afe405bd-b6f6-4591-84e9-39b28c97962e,ap-physics-c-em,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphycem-mcq-014,967ad7e8-c6bf-4e7a-bbfa-e8c90210f8eb,af65207c-0029-4d96-811a-492016f25afb,ap-physics-c-em,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphycem-mcq-015,e0153339-9fe1-448b-9d7b-14da82a962a0,cb00852c-7a3d-409a-9ef3-4d8716c7edbf,ap-physics-c-em,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphycem-mcq-017,1becc2dd-b46e-4ff5-8ca7-56059293155f,ce80e748-3c79-42d0-aead-c1aec5bdd52a,ap-physics-c-em,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphycem-mcq-019,438860ca-3825-4838-868c-ad8b28ed812a,f89306e6-08bc-4e0a-a074-7128d3f356e2,ap-physics-c-em,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphycem-mcq-020,1166b9eb-c247-4dd8-8eff-524addf6892f,9f841d49-4f7e-434f-8497-2f7e17361062,ap-physics-c-em,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphycem-mcq-np1-001,b274bffc-a2cd-40e7-b8fa-117f0a406de0,1d1dda5d-5f15-42fa-a61d-e1f26cccbf6f,ap-physics-c-em,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphycem-mcq-np1-002,ea5b2011-36f4-4b57-8703-8030868c4e65,33cd1b57-477a-4ed5-988f-c6b4101c14f9,ap-physics-c-em,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphycem-mcq-np1-003,2e447d18-3dd7-4c78-9c94-c8d1f6e8175a,bf72f8ae-d7ba-4fa1-9396-e1d2516172fa,ap-physics-c-em,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphycem-mcq-np1-004,bcc12efb-7c37-4625-945d-9452d42d6d4d,d9aa6cdf-6e08-4c3b-a8d7-76094bc2f2fa,ap-physics-c-em,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphycem-mcq-np1-005,426b4c29-ca49-4090-9b43-0345e8c308ed,eb1f57bc-e5e9-4916-b7b0-65273df863cd,ap-physics-c-em,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphycem-mcq-np1-006,3a83f707-c52f-4301-bbce-4bf041548138,b8f1500b-8378-4e9f-9eef-bd5228e719cb,ap-physics-c-em,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphycem-mcq-np1-009,21800abf-c627-4f74-b05d-bce7c8f28f88,ae39bac6-a30c-43bb-b774-b97712687b21,ap-physics-c-em,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphycem-mcq-np1-010,3d7aefd8-9099-4b09-abbc-dff9cb74e1c1,6d3b2e63-94b2-4e3f-8e3e-4b26f36a9574,ap-physics-c-em,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphycm-mcq-001,49216c78-1683-42f6-80b6-b5c99d628ecd,db2e6c78-ef6f-46a1-a4fb-1dbbb906f2e6,ap-physics-c-mechanics,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphycm-mcq-009,544c69b0-f287-4cee-b78b-990ffecc9602,80dda346-3421-4f59-95fc-e7f973e1e15c,ap-physics-c-mechanics,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphycm-mcq-013,bfd52bd4-b575-443e-b7c7-160a030a4e23,928a5a7e-6957-4b74-9802-281e9ce3e96c,ap-physics-c-mechanics,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apphycm-mcq-018,67f8e9d0-4063-43c2-9607-4b1a9bed54ac,9604811c-40a7-46b2-9340-80f09c38e5d0,ap-physics-c-mechanics,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
